SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
0270119,244,149,317,325,192,353,73,108,403,177,277,256,531,411,235,396,379,432,216,439,219,269,161,367,510,326,129,272,157,272,284
0270120,75,25,3,78,19,6,20,17,62,36,39,10,52,12,53,114,68,16,33,61,23,,33,144,8,,16,76,32,56,18
0270121,204,148,89,267,142,82,160,405,180,27,,125,201,148,313,138,312,60,100,162,70,87,289,234,254,1,98,236,168,180,88
0270122,62,1,,42,12,13,,37,1,5,7,6,72,10,7,10,28,43,27,57,1,80,3,20,77,34,1,54,,16,1
0270123,73,128,73,9,,75,125,49,104,46,,195,100,99,192,158,152,4,145,149,59,236,9,354,148,,120,113,93,111,73
0270125,285,129,20,219,156,248,94,189,244,35,,160,358,257,308,723,16,,167,471,310,302,412,556,486,3,304,254,274,212,154
0270126,83,111,37,34,58,73,23,120,53,208,2,61,137,56,92,32,74,135,72,75,47,59,156,94,13,,82,99,165,22,5
0270127,110,89,30,70,67,58,56,80,44,74,46,77,193,82,118,105,84,69,161,111,86,28,130,157,121,4,131,122,147,34,100
0270128,106,55,77,66,87,84,45,30,34,63,36,69,166,38,138,85,51,56,83,43,71,66,36,47,123,32,67,59,46,102,35
0270139,439,499,73,213,253,329,177,223,498,298,291,400,295,600,34,503,320,312,292,267,331,160,186,307,799,123,267,234,403,87,238
0270140,75,65,183,145,13,124,117,41,49,26,27,115,101,118,191,99,126,93,173,185,125,30,211,38,111,2,25,23,28,75,33
0270141,862,323,4,558,455,439,381,166,901,132,,734,826,499,357,302,680,494,772,770,455,293,660,523,"1,050",9,307,283,553,223,563
0270143,355,109,23,558,49,496,117,82,379,360,357,290,444,276,776,785,336,4,95,437,421,147,386,297,523,571,277,139,5,100,489
0270144,70,42,87,176,38,117,64,33,24,139,80,84,136,135,49,31,67,339,51,222,75,96,58,39,96,119,105,37,29,103,40
0270145,133,3,52,222,100,70,153,53,134,87,111,219,10,163,34,85,190,128,175,90,211,172,150,131,329,41,74,25,77,203,153
0270146,5,,,26,6,21,3,2,25,1,11,3,19,4,12,31,10,2,20,,2,,6,2,24,5,22,,,14,1
0270147,78,34,60,160,11,48,113,48,81,50,16,106,101,36,30,105,95,60,91,387,8,,17,53,122,120,98,20,22,76,35
0270149,13,20,1,41,27,,,4,60,23,12,26,20,76,31,3,66,19,13,123,,19,50,22,41,37,10,14,43,39,4
0270151,81,38,19,65,46,64,63,95,46,37,68,36,115,71,1,4,33,28,76,43,73,9,54,38,76,12,7,38,22,51,16
0270152,67,1,,24,,,,7,1,11,3,21,14,24,,52,26,52,5,,,4,4,,10,5,,,5,1,1
0270153,14,,,,3,14,12,7,10,23,2,21,7,,12,2,11,3,21,,25,,6,7,25,12,,12,0,10,1
0270154,4,,2,3,3,8,1,6,9,1,1,12,10,,12,10,12,2,20,,,,10,1,12,14,4,,8,0,8
0270165,476,149,78,311,95,599,,217,221,226,206,427,289,210,289,204,247,139,313,72,184,100,142,120,354,138,166,146,1,83,101
0270166,77,60,60,10,29,35,28,24,,51,5,69,63,8,32,21,31,28,3,60,49,6,23,44,47,34,55,84,46,20,5
0270167,666,109,2,773,131,513,107,379,498,303,283,454,465,255,374,541,439,202,209,529,345,166,354,310,472,231,147,347,213,171,282
0270169,205,15,6,327,176,494,30,80,310,125,324,213,139,150,310,271,135,405,359,245,307,187,169,223,552,99,168,293,46,93,198
0270170,104,37,11,104,46,27,116,98,109,23,2,170,97,110,148,57,92,96,57,75,76,51,35,102,102,78,32,74,44,19,86
0270171,161,41,88,123,94,105,113,31,104,46,175,87,9,43,75,156,163,12,103,186,112,27,184,221,37,,111,153,101,89,71
0270172,1,3,1,41,5,2,9,1,3,,,6,10,19,1,1,7,3,10,3,2,,2,7,4,33,11,,5,6,4
0270173,54,14,6,42,2,63,38,5,35,47,43,20,6,41,32,59,30,67,23,27,6,27,15,31,77,14,36,18,21,51,12
0270174,,4,,21,25,13,,,2,,,,2,6,1,14,,21,-15,,1,,,,,1,8,,5,,12
0270175,12,2,,,,,13,46,14,20,12,10,60,50,41,23,22,55,11,34,17,6,9,33,28,,12,11,52,12,15
0270176,,,,,,,,,,,,,,,,,,,2,,6,,,4,1,1,,,,,1
0270177,35,49,,64,8,21,33,31,31,19,13,5,34,47,7,84,4,,2,11,98,113,26,54,73,20,30,24,36,4,8
0270188,66,105,121,107,32,90,20,51,11,51,154,52,4,50,145,49,12,104,156,30,3,14,69,25,30,80,58,20,21,15,68
0270189,,24,7,8,1,13,,11,11,,22,18,48,3,37,54,2,36,5,16,,50,12,7,3,88,,,12,12,
0270190,153,187,82,93,114,209,1,135,127,81,60,163,38,106,193,113,126,92,171,183,74,125,142,83,165,122,107,144,24,36,118
0270191,,,12,4,,3,11,,1,,3,12,1,1,,,2,14,11,3,,,,1,2,5,,,,,
0270192,105,93,81,115,87,175,26,133,59,84,139,334,67,90,119,184,142,317,246,102,121,66,382,221,123,92,109,266,76,56,196
0270193,8,25,8,28,3,29,122,,6,0,,131,41,40,23,37,106,162,12,17,37,18,206,22,,,91,188,54,16,
0270194,59,24,9,167,35,131,79,23,79,0,1,154,131,66,89,175,105,101,140,180,55,16,46,252,126,62,87,76,47,83,65
0270196,,3,,82,25,64,99,31,90,43,48,55,28,26,81,92,56,83,85,80,12,27,36,194,90,113,36,14,38,34,42
0270198,52,7,,39,,54,36,28,25,18,16,23,21,6,33,20,2,37,29,6,16,7,4,41,42,10,54,-5,12,26,14
0270200,87,20,10,63,18,53,24,62,16,53,42,34,29,5,26,86,32,2,14,47,16,20,15,131,,,49,3,28,19,10
0270211,139,95,67,33,28,130,101,10,36,38,78,65,99,182,34,96,160,70,117,213,185,25,39,45,183,60,54,85,45,77,126
0270212,,16,,1,6,,3,,4,,,,,,,10,,,,,,1,67,68,1,55,25,,31,15,20
0270213,161,92,112,36,9,86,126,271,121,110,98,248,183,65,231,134,225,243,421,404,419,173,279,148,504,393,482,50,7,63,176
0270215,96,114,59,105,152,89,112,58,68,72,45,117,88,97,99,109,128,20,184,20,155,124,89,127,203,165,162,36,,59,191
0270216,23,15,4,49,10,26,3,23,8,31,,,22,20,17,27,81,16,28,14,70,40,6,54,69,26,103,43,29,19,46
0270217,27,141,39,59,13,67,29,16,33,37,10,28,51,41,76,63,44,14,38,18,80,2,,59,60,,89,59,93,56,114
0270219,10,11,26,25,21,2,16,13,13,15,31,23,35,3,2,46,35,21,22,75,38,14,12,77,50,6,47,23,18,12,39
0270221,26,6,0,,8,10,6,6,1,6,,,,,,13,14,1,6,2,,29,,15,1,2,12,31,,11,
0270223,13,,,25,,2,18,10,8,,20,,6,6,3,23,18,1,27,,12,-2,21,11,22,11,3,14,14,20,15
0270234,21,6,,2,3,,6,1,31,21,3,22,8,13,15,10,18,5,3,4,33,3,4,16,2,9,20,10,12,,48
0270235,255,160,159,164,204,285,234,353,115,170,137,167,171,223,35,213,446,36,209,214,264,156,250,175,670,17,145,152,174,85,121
0270237,337,153,63,406,244,134,291,227,393,99,394,66,255,131,98,416,204,193,254,40,479,287,250,372,458,3,181,473,412,286,170
0270238,48,15,31,24,11,28,19,45,45,24,27,105,51,106,54,47,69,30,29,21,125,52,22,50,112,4,91,-1,55,39,10
0270239,59,21,96,174,112,220,142,115,134,81,121,144,146,120,58,167,129,260,137,158,184,280,87,132,468,,97,128,,525,119
0270241,51,11,64,62,53,116,19,57,90,56,102,198,,84,91,109,120,98,18,1,80,22,135,119,95,,89,30,68,45,125
0270243,5,5,33,38,14,11,20,15,4,4,22,28,4,1,41,30,31,7,34,16,23,11,15,85,29,10,46,56,29,29,9
0270245,69,32,21,83,17,71,13,35,8,40,85,,2,21,74,13,71,33,64,20,60,8,27,62,48,106,33,-1,39,6,28
0270257,1,7,17,,,,,27,,,,,,20,2,3,25,29,37,20,76,12,12,35,53,,1,14,14,4,8
0270258,3,6,2,22,,2,5,6,1,7,2,,,,,7,2,4,2,8,16,,,,29,,,,,4,
0270259,,,,18,,,,2,,,,10,,2,14,33,8,3,8,33,8,4,,2,7,6,29,5,5,,6
0270263,,7,2,16,,1,1,,,6,,11,4,,,1,4,6,,5,1,,4,,4,,,,1,,
0270265,1,,,22,4,5,24,5,1,,,22,4,,4,6,9,,,22,1,,6,,4,5,23,,3,6,4
0270277,39,134,44,63,120,122,225,124,293,19,85,63,54,112,42,194,124,114,110,,170,104,23,149,98,301,31,44,17,149,72
0270278,55,5,,20,2,10,36,4,27,23,10,19,,46,1,38,30,12,17,35,14,21,19,14,44,22,40,4,6,11,35
0270279,189,41,57,100,80,41,403,36,88,104,118,31,,300,,42,78,58,139,203,178,55,82,273,194,39,227,299,49,61,210
0270281,81,63,68,92,31,45,29,150,80,97,43,66,41,83,34,97,66,11,156,25,27,70,55,144,143,5,104,50,16,13,65
0270283,23,11,7,46,1,39,,7,10,6,2,2,28,24,28,8,6,22,18,31,48,41,23,1,40,14,32,3,29,10,19
0270285,20,19,1,15,30,35,10,6,26,22,6,14,15,65,,22,20,30,34,22,45,30,48,7,88,29,27,15,56,41,47
0270296,4,9,13,27,5,12,8,30,62,6,6,36,21,71,14,7,24,15,26,42,39,4,11,25,99,2,42,3,6,13,60
0270297,5,9,6,10,2,1,4,2,4,11,15,11,15,9,1,32,13,9,3,10,33,2,4,30,6,9,10,10,,,30
0270298,14,66,7,121,,,30,28,62,,1,73,4,59,3,32,31,62,44,23,92,3,22,133,19,,41,29,18,3,65
0270300,6,,6,124,12,,2,11,4,42,9,16,23,40,25,66,22,94,7,71,80,4,8,83,56,26,31,17,8,9,62
0270302,,,,,,,,,,,,,,,,,,,15,18,10,,,8,2,,16,2,,20,12
0270304,12,20,,17,6,15,21,5,36,3,,5,2,12,8,17,14,37,39,17,26,22,4,44,53,5,38,35,11,33,10
0310018,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
0310019,,,,,,12,1,,,93,,,,,,,,,,,,,,,,,,,1,,2
0660040,3,,,3,1,,2,,1,,,,,,2,,,,,3,,,,2,1,1,1,1,1,,
0660096,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,
0660104,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,1
0660120,,1,1,1,1,2,1,3,,,,5,1,4,,1,3,1,1,1,1,,5,3,1,3,2,2,,,
0660122,4,1,1,2,4,,1,2,,2,1,1,1,1,3,,2,1,,4,1,,4,1,1,4,2,1,,1,
0660124,,,30,2,20,20,9,11,26,21,5,23,13,21,4,16,8,8,5,2,3,5,28,15,6,,5,15,15,9,19
0660126,,,20,2,11,6,9,6,7,13,7,5,6,10,3,10,8,4,3,3,3,2,2,6,9,6,8,4,8,3,7
0660128,2,,10,4,3,8,10,2,1,4,0,4,4,4,4,4,1,5,4,3,3,2,2,7,6,3,1,5,4,2,6
0660130,3,2,2,2,4,6,3,,3,4,2,1,1,5,3,1,4,2,,4,1,1,1,6,1,,3,6,2,2,5
0660140,,3,4,1,3,2,3,3,6,3,2,2,2,1,1,,,1,3,2,2,2,2,,1,1,1,2,1,5,5
0660142,,2,3,2,5,3,1,7,4,5,0,4,5,1,1,4,2,2,1,7,1,,1,3,7,4,,4,4,3,6
0660151,1,3,3,2,2,3,1,1,3,,3,4,12,,1,1,1,1,1,2,4,2,4,1,2,1,2,1,3,2,4
0660152,13,1,5,7,3,7,10,3,7,,,2,10,2,6,8,12,1,2,12,15,33,3,,6,7,4,14,12,12,8
0660154,3,,2,1,1,1,3,,4,4,1,5,2,1,2,1,1,2,3,1,1,1,3,4,3,1,,2,3,4,4
0660181,1,2,2,1,,2,3,1,1,1,1,2,2,,,,3,,,1,,,2,2,,3,,,2,3,-2
0660182,18,10,30,16,14,29,14,23,38,15,,6,26,7,10,8,7,8,22,11,2,2,9,6,18,1,,11,11,10,39
0660184,5,8,,5,8,5,5,3,5,1,8,,8,1,,,4,,8,3,4,,1,1,2,6,,8,2,2,3
0660250,1,2,1,5,9,1,2,6,8,13,1,9,4,4,5,13,,,,7,4,2,9,14,4,,,7,6,7,10
0660252,,,6,6,7,3,2,4,3,6,3,4,1,8,3,13,,,,3,5,1,3,12,1,,,1,3,5,8
0660254,,,1,3,10,3,1,1,4,3,,1,2,6,2,10,1,1,,8,2,2,4,8,1,2,1,3,3,4,8
0660256,,,1,1,3,,1,2,2,2,0,,1,2,,,,1,,1,2,1,1,2,1,,,1,1,1,1
0660257,,1,1,,2,1,1,,,3,1,1,1,,1,2,,,1,3,1,3,3,,,2,,1,,2,1
0660258,3,,2,3,2,2,1,2,1,3,1,2,1,3,,2,5,,1,4,1,1,2,2,2,4,6,6,1,2,3
0660414,,,,,,,,,,,,1,,2,,1,,,,4,,,2,2,1,,1,5,,,2
0660416,,,,,,,,,,,,1,1,2,,,4,,,1,1,2,,1,4,,,4,2,3,1
0660418,,,,,,,,,,,,,3,,,2,3,,,3,2,,,,4,,1,7,,,3
0660419,3,2,,1,3,2,1,4,1,,4,,2,,2,,,,,,1,,,1,2,,,3,2,,
0660420,2,,,3,,,1,1,,,1,1,,,,2,,,,1,,2,2,,1,,1,,3,1,
0660421,2,,,1,,1,,2,1,,,,,,,,,4,,,,,2,,,,,1,3,,
0660475,,,8,5,5,10,2,7,14,1,1,7,5,8,1,8,13,3,,5,10,4,6,4,6,2,7,9,14,2,12
0660486,,,1,2,0,1,3,3,1,4,3,8,4,1,,5,3,4,,5,3,1,3,2,2,1,3,2,3,1,4
0660487,1,1,,,3,2,2,3,2,4,,7,4,,,5,5,1,,5,2,5,2,8,4,,,2,4,3,1
0660488,6,1,4,,1,3,4,2,3,3,2,4,,,1,5,,,,6,,7,3,,5,4,5,6,3,4,1
0660490,,,,1,1,15,,8,1,,1,,1,5,3,2,,,3,,,1,,1,2,1,1,1,0,,
0660492,4,1,9,1,9,3,6,7,8,3,1,4,3,7,4,3,8,,,2,6,3,5,3,8,3,,3,7,4,3
0660550,,,14,2,1,12,6,7,8,6,5,2,4,4,6,6,6,,,1,5,3,4,7,4,,2,7,3,3,3
0660552,3,,6,2,3,1,4,4,,4,2,3,2,1,3,3,,1,2,7,,1,2,3,2,5,1,4,4,1,6
0660600,3,2,2,2,1,4,5,2,3,2,2,3,2,1,1,6,2,3,,1,2,1,2,2,2,,,4,1,2,
0660602,3,1,2,2,1,2,2,1,1,2,1,2,1,,2,1,1,,,2,,,1,1,1,,,1,2,1,2
0660604,3,,3,,,4,1,3,,1,1,2,,2,1,2,2,,1,,1,,,3,1,,,2,,,4
0660622,3,1,2,,,1,1,,4,,,1,,1,,,1,,,1,,1,,3,,,,2,,,3
0660624,1,,1,2,,,2,1,2,1,,1,,,1,,,2,1,,,,,2,1,,1,2,,,
0660730,3,3,1,1,1,2,,1,2,,3,1,2,2,,1,3,2,,1,2,,1,2,2,2,,4,4,,2
0660732,3,7,3,6,2,4,3,7,5,2,,9,6,,,7,5,2,2,6,1,5,4,7,8,,,13,2,1,4
0660734,,4,,,,,,,,,,1,1,1,1,,,,,,,,,1,2,,1,3,,,
0660736,11,5,4,8,6,11,7,1,5,4,7,14,6,3,,12,15,2,2,15,10,6,6,4,6,12,1,29,,3,9
0660760,,3,,,1,2,,,,1,1,,1,2,,,,3,1,,,2,1,,,2,,4,1,1,
0660765,1,,,1,,1,,,1,,1,1,,,1,,1,,,3,,3,,,1,3,,1,1,1,2
0660800,1,2,1,,,,,,2,2,,4,1,,,1,,,2,,,,,3,,,,1,,1,2
0660801,,2,1,,,,1,2,,,,,,,1,,,,,1,,,,2,2,,,1,,1,
0660810,,,,,,,,,,,,,,,,,,,,3,2,1,1,3,1,,3,2,1,4,
0660820,,,,1,1,1,,-1,,2,,,1,,1,,,,,2,,,,,3,,,5,,1,4
0700050,1,,,,,,,1,0,,,,1,,1,,,1,,1,,,,1,1,,,,,,
0700052,,,,,,,,,0,,,,,,,,,,4,1,,,,,1,1,,,,,
0700057,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,
0700058,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0700059,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1
0700100,2,3,1,5,,,5,2,4,2,7,2,1,1,2,2,2,3,0,,4,,4,2,1,7,,3,,1,7
0700101,1,1,,,,3,1,,,,,,,,,,3,1,,,1,1,,,1,,,,,1,
0700102,,,1,1,,1,1,3,,2,,,1,,,,,,1,0,,,1,0,1,,,,,,1
0700104,,4,1,1,,2,2,,2,1,2,2,,2,1,,,5,1,1,2,,8,,10,11,1,,,2,
0700110,6,1,2,,1,,1,,,1,,,1,2,1,1,,,1,,,,1,,,,2,1,1,5,
0700180,20,24,15,24,74,7,49,130,74,20,32,18,21,46,92,23,41,17,27,38,18,24,30,18,17,20,12,30,,13,10
0700181,4,7,9,3,,6,9,5,8,3,,15,11,7,8,4,9,1,5,5,5,,,,2,5,10,1,,1,2
0700182,,,,,,6,1,2,1,,,,,,1,,,,,,,,,1,,,,1,,,
0700190,,,,,1,1,3,1,,1,,3,1,1,1,1,2,1,2,3,1,1,,,,1,1,,,1,1
0700191,,,,,,,,,,,,,,,1,,,,1,,,,1,1,,,1,1,,,
0700192,,,,,,,,,,1,,,2,1,,1,,1,,1,,,1,,1,2,,,1,,
0700193,,,,,,,,,,1,,,2,1,1,,,,2,,1,1,,,,1,,,1,,
0700194,,,,,,1,,,,,,,,1,,,,,,1,,,1,,1,,,,1,,
0700196,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,1,,,,1
0700198,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0700245,,,,,,,,,,,,,,3,,,,1,,2,,,,1,1,,,,,,
0700246,,,,,,,,,,,0,2,1,2,2,1,,,,,,,1,,1,1,1,,,2,1
0700247,,,,,,,,,,2,,,,3,,,,1,,,,,,,,,1,,,,
0700250,4,7,2,,2,2,4,9,2,1,2,6,2,4,2,2,4,1,3,8,1,1,2,1,6,4,5,5,4,,
0700251,8,11,9,7,,21,2,5,2,5,6,4,16,10,3,4,3,9,10,9,3,,4,4,9,8,,,,6,2
0700252,2,23,2,15,1,22,,8,2,2,2,18,5,2,1,5,4,5,2,5,,2,10,6,3,3,10,6,,2,4
0700253,11,11,4,9,12,7,13,14,15,14,19,20,3,3,7,6,9,,10,21,,5,3,3,4,22,3,,,17,5
0700254,14,21,7,12,12,39,15,11,8,3,10,13,11,6,9,7,8,19,9,17,,5,5,10,14,5,1,8,7,15,3
0700255,24,32,17,28,11,35,26,22,19,10,23,17,26,8,15,9,4,15,9,9,8,3,8,4,8,13,5,12,9,7,16
0700256,15,23,13,22,12,13,21,17,14,17,10,16,25,24,7,12,7,17,7,13,5,2,12,4,13,11,7,8,7,15,2
0700257,14,18,10,16,9,11,6,12,13,3,6,13,16,10,4,6,3,15,9,10,9,6,3,10,8,10,2,6,18,6,7
0700258,9,1,2,2,4,10,7,10,2,6,8,9,7,6,6,7,3,,9,13,3,1,7,15,1,4,8,5,5,1,3
0700259,4,2,4,1,7,13,3,7,6,4,12,6,6,6,9,9,8,1,12,11,,1,2,8,5,8,2,3,3,4,9
0700268,,,,,,,2,,,,,2,2,,,,,1,,,,,1,,1,,,,,,
0700270,,,,,,,1,,,,,,2,,2,,,,1,,,,,,1,,1,,,,
0700300,1,5,2,2,4,7,2,,2,3,5,6,,,3,3,,19,,4,1,2,4,2,,8,2,4,6,4,2
0700303,,2,2,6,1,4,5,1,2,6,2,5,1,10,3,7,7,5,5,2,1,5,2,4,8,2,1,3,3,7,1
0700305,2,,1,4,4,4,1,5,2,3,3,4,,7,8,5,2,4,5,7,3,2,3,9,8,,,1,4,5,1
0700307,4,2,3,,2,2,4,1,3,1,2,2,2,4,5,5,2,2,2,1,5,1,3,1,2,2,2,4,2,3,1
0700344,,1,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,
0700350,,,,,,,,2,1,,2,,,,,,2,,,1,,,,,1,2,,,,,
0700361,,,,,,,,1,,,1,,,,,,,,,1,,,,4,,,,,,,3
0700363,,,,,,,2,,,,,,,1,2,2,,,1,,,,1,,,,1,,1,,1
0700365,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,8
0700380,,,,,,,4,,,3,5,5,,2,,,1,,1,,1,,2,3,3,,,2,2,,2
0700381,2,,2,,1,,6,,1,4,,,,,,,,1,,,,,2,1,,,,1,,1,
0700450,1,,,,2,1,,2,,,,,1,,,1,1,,1,,1,,,2,,1,,,1,,
0700495,,2,,2,,4,,,,,,,7,,,2,,,,,8,,,,,,1,1,,,
0700499,,5,9,11,5,,2,7,6,,10,12,10,10,20,3,21,,5,15,5,10,,,10,3,,3,,1,
0700500,6,5,15,11,10,,3,6,10,,11,15,16,16,10,,26,,,16,2,14,,,10,,,10,,4,1
0700501,10,,28,19,13,,4,16,15,,14,34,2,20,24,2,26,25,4,17,11,14,4,6,15,1,9,2,,20,15
0700502,,2,,,,5,,1,,,,,7,,,3,,,4,,,,,,,,1,,,,
0700504,4,5,13,7,5,2,2,6,6,,12,10,10,11,20,3,20,,3,15,1,5,,6,10,,1,9,,,
0700505,,9,8,7,8,2,2,7,10,1,12,16,15,17,10,,26,5,,16,2,15,1,,10,1,2,9,,,2
0700506,,8,7,11,10,6,4,10,10,1,11,19,11,15,24,,26,5,3,15,,13,1,1,10,2,3,12,,3,8
0700547,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
0700549,,,,,,,,,,,,1,1,1,,3,,,,,4,,,,2,,,,,,
0700550,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,
0700551,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,3,5
0700556,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,
0700563,,,,,,,,,1,1,,,,,,,,,,1,2,,,,1,1,,,,2,
0700564,,,,,,,,,,,,,,,,0,1,,,,,,,,,,2,1,,1,
0700565,,,,,,,,,,,,,,,,,2,,,,,,,0,,,1,,1,,
0700570,3,3,1,3,2,2,5,6,4,3,,3,3,1,3,1,4,1,3,6,2,3,3,6,3,3,1,9,,1,
0700572,1,1,5,1,2,2,2,3,4,1,,3,,,3,1,2,2,2,,,,1,1,1,3,1,2,,2,
0700574,3,0,,1,4,2,2,4,,,3,,1,4,,,2,,5,5,,1,2,1,4,4,2,2,,,
0700575,,1,2,,1,,2,2,,1,,,,,,,,,2,,,,,,2,,,,2,,
0700576,,1,,1,4,,1,4,,,,,1,,,,,2,,3,,,2,2,,2,1,1,2,2,
0700577,,2,4,2,8,,2,2,3,4,2,1,1,3,1,,,,2,4,,1,2,3,1,,2,5,,2,
0700584,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,2,1,,,,
0700585,,,,,,,,,,,,,,,,,,1,,3,,,,,2,,,,,,1
0700588,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,
0700589,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,
0700650,,,,,,1,3,,,1,,,,1,,1,,,1,,,,,,1,1,,1,,,1
0700651,1,1,1,1,,1,,,,,1,,,1,1,1,1,3,,2,1,,,3,1,,,,,2,1
0700670,,,,,,,,,,,,,,,,1,1,,,,2,1,,,,2,,,,1,
0700697,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,4,,,,
0700698,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,
0700699,,,,,,,,,,,5,1,,,,,10,4,,,,1,,,,,,,,,
0700700,1,1,,,,,2,6,11,3,,,,1,6,,8,10,,9,1,2,,,8,,,4,,,1
0700701,5,5,7,3,5,,5,10,10,,13,13,9,2,8,,15,10,1,5,1,12,,,11,,2,9,2,1,4
0750935,634,702,836,681,862,953,813,882,716,976,332,785,573,677,813,725,777,726,797,756,882,"1,075",988,969,"1,165",311,"1,140","1,034",819,918,"1,064"
0750937,64,171,148,171,105,235,116,,220,260,,130,192,126,147,219,178,127,312,8,1,168,204,113,155,182,118,107,136,153,169
0751624,7,10,2,4,2,8,11,,6,1,1,5,4,3,4,7,9,4,14,4,4,2,3,5,2,9,3,5,5,14,3
0751625,4,,5,1,3,5,1,6,2,2,2,5,4,6,,1,4,6,9,4,6,2,3,2,3,8,4,5,11,7,4
0751626,7,14,10,5,7,6,8,10,17,8,6,8,9,10,7,3,16,12,8,10,8,5,8,7,13,7,1,7,3,15,10
0751628,13,7,9,7,13,11,5,1,11,6,9,6,13,15,13,9,18,11,15,10,13,6,11,13,15,17,10,3,13,17,8
0751629,6,10,15,10,5,5,2,4,10,10,21,4,1,2,10,,11,11,5,7,9,4,4,3,18,1,10,,,18,13
0751630,4,10,10,3,7,6,1,3,8,1,6,6,10,4,4,3,8,7,8,7,4,,7,13,7,1,3,19,,11,8
0751636,,,,,,1,6,,1,,,,,,2,,5,,,,,,4,,,,,,1,1,
0751637,1,2,,7,3,4,6,,10,,,3,2,6,2,5,19,1,,1,5,5,13,17,1,,7,10,,3,10
0751638,14,7,12,6,5,4,8,5,21,1,4,5,16,15,6,7,6,10,3,6,7,2,1,,,3,1,5,2,5,8
0751639,20,32,60,40,5,32,41,35,58,10,11,30,25,2,14,31,35,,35,16,,8,26,23,29,24,24,33,10,30,18
0751640,23,14,25,15,10,10,17,17,22,2,8,5,11,18,22,13,15,20,26,15,,4,20,14,19,21,27,8,13,31,35
0751641,44,13,82,18,28,59,13,,100,,,31,58,33,55,29,75,46,29,51,32,7,48,55,4,,131,69,1,58,98
0751642,6,8,8,5,3,8,6,6,10,2,5,3,4,4,11,8,10,16,5,14,9,2,9,11,23,17,7,4,8,1,19
0751643,83,112,119,62,45,94,59,2,160,39,1,64,65,96,91,99,125,65,95,65,40,79,100,82,144,,118,132,,164,88
0751644,78,91,78,101,91,110,40,,198,52,,73,113,61,54,40,86,60,64,64,76,73,77,74,180,145,160,50,,151,49
0751645,1,,28,9,9,24,10,,48,1,,27,23,24,17,21,45,18,27,33,26,9,13,17,32,29,21,29,15,24,28
0751646,7,3,9,,2,5,10,7,15,7,0,8,8,3,4,8,15,3,4,8,5,1,4,8,11,8,3,11,4,1,6
0751647,12,2,27,4,15,14,1,,39,,1,29,30,3,4,7,17,12,1,9,13,1,7,9,14,22,11,20,15,7,26
0751650,,1,6,,,,,1,,,1,,2,4,,,,,1,,1,,,,,,,,,2,1
0751652,,,,,,,,,,,1,,1,1,,,,,1,,,,,,,,,,,,1
0751654,2,,,,,0,1,2,,,,,2,1,1,3,,1,,,3,1,,5,,1,,1,,3,
0751656,1,,13,13,2,,7,1,,2,,1,3,4,10,3,2,9,3,3,4,1,5,9,3,,10,,2,,1
