SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
0910547,,,7,3,,5,,3,2,1,2,4,1,1,1,3,5,,,,,,,1,,,1,,,,
0910548,9,,3,,1,4,,,,,,1,,4,,,,,,,,,,,,,,,,,
0910549,1,,2,,1,4,,,,,,5,,4,,,,,,,,,,,,,,,,,
0910554,16,12,9,24,9,14,16,4,11,41,9,12,13,1,24,5,6,12,13,5,5,2,4,9,9,6,15,15,3,19,8
0910555,3,40,47,18,48,23,13,57,18,20,,,42,56,,1,,9,4,18,1,,6,12,9,12,11,5,3,23,1
0910560,3,2,1,1,1,1,9,3,3,3,1,7,9,18,10,,17,4,,,1,,,2,,2,,,2,3,4
0910562,2,9,1,2,8,8,5,5,16,2,,1,4,3,4,9,1,,2,,1,,,1,,2,1,1,,,9
0910563,1,4,3,,14,2,15,2,1,,45,0,2,,,2,1,7,,1,,,3,1,3,4,1,3,,2,1
0910564,4,,7,43,8,,21,15,5,5,3,1,1,10,1,5,10,21,9,13,3,8,4,44,2,,2,1,8,9,
0910565,1,0,,,,,,2,,,,,,,,,,,3,,,,,,6,,,,,,
0910566,,1,,12,5,,,,,,,,,,,,1,,1,,,,,,,,1,,,,2
0910567,,,3,,2,2,8,2,1,,,,,,15,4,6,1,1,,1,,3,,1,,,,,2,
0910568,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
0910569,,,,,,,,20,,,,,,,,4,,,2,3,1,,1,,1,,,,1,2,2
0910580,,9,3,11,6,7,8,1,7,,2,,,2,,7,1,,3,4,1,,,,,8,,1,,,2
0910581,2,1,5,2,9,3,14,7,1,3,3,,,5,8,4,,,,,,,2,2,1,2,,1,,1,1
0910582,,1,2,19,4,,,26,2,,,,,4,5,1,3,3,11,1,1,,5,2,1,1,3,,5,,
0910588,,1,,,,,,1,,,2,,,,,,,,,,,,,,,,0,,,,
0910589,,0,,0,,,,1,,,,,,,,,,,,,,,,,,,1,,,,
0910592,13,39,12,6,7,6,3,11,1,5,1,2,8,8,32,8,5,10,,7,1,2,1,1,1,,1,3,3,2,
0910593,,,,,,,6,14,30,,,1,,,,,1,,,1,,1,1,1,1,9,1,1,,1,
0910598,3,1,2,6,3,5,3,1,,1,3,1,10,3,,,,2,,2,,,4,3,2,1,2,6,4,2,
0910620,40,8,3,30,20,37,,2,52,4,4,1,1,,68,10,78,10,20,7,53,13,19,15,69,20,18,48,60,16,6
0910621,24,13,6,43,6,4,17,14,19,28,17,,,,47,16,11,7,52,36,50,39,39,13,26,40,55,77,25,6,
0910622,36,13,,36,23,31,31,4,55,,,94,6,,121,72,67,66,70,4,150,25,27,87,116,31,45,62,95,45,46
0910623,42,15,2,31,28,31,25,,38,13,23,46,41,13,84,13,45,23,56,31,60,22,10,11,14,54,34,20,50,61,
0910624,37,10,1,42,18,36,27,9,49,39,,65,4,13,72,17,27,10,58,60,60,11,45,97,9,77,117,10,127,40,9
0910625,39,13,1,40,18,20,15,9,36,13,9,52,7,12,8,-6,66,6,9,20,52,,34,69,12,28,46,47,42,36,
0910626,,,,,6,5,,,,,,,,,,,1,,,,,,,2,,,,,,,
0910628,2,2,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,
0910703,36,21,3,21,21,22,27,33,1,34,,,10,53,,33,10,22,53,,1,,,,,,,,,,
0910705,,18,7,40,105,48,27,4,64,6,,2,,,6,1,,,1,,,4,20,2,11,,24,35,,,4
0910706,,,18,37,,6,21,3,,,,10,16,,8,2,,1,,2,,,,,,,,,61,,6
0910707,12,3,12,,45,51,2,,,,,,,,,,,,1,,5,2,,4,,,,,4,6,1
0910710,23,23,4,148,,6,94,1,,,2,4,2,15,,20,1,30,91,34,,,1,33,4,7,26,67,7,48,26
0910711,,,,,30,43,42,8,5,,27,8,33,3,16,76,1,1,12,107,7,,,22,21,,14,51,6,23,2
0910712,2,9,21,22,0,,12,6,,,2,,3,1,18,,1,1,,,,5,4,2,14,,1,1,,,
0910720,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
0910722,18,26,3,48,3,45,50,4,1,8,,34,,19,,11,,25,6,,,,,,2,3,69,,,,
0910724,10,,33,6,,2,3,5,,,,1,49,17,,6,3,,28,12,,,,,,1,,6,,,
0910728,8,,28,1,,,50,6,,,,,4,,,,,1,,,,3,,16,,,,,,,4
0910740,,12,50,18,,6,4,65,2,2,6,20,4,,,32,12,4,,,1,,30,5,1,,,8,20,3,36
0910743,34,6,12,23,8,16,26,12,1,5,3,1,77,,,22,,,,,,,,,74,,6,1,,1,12
0910745,,,,,,,,,,,,,,,,,,1,,4,13,,52,2,,2,,,4,,
0911000,5,,26,18,32,12,,,25,2,14,4,2,2,,2,,1,5,15,6,,2,48,1,30,,1,,5,18
0911001,,,,,,,,,,0,,4,,,,,,2,,,,,,,,,,,,,
0911010,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
0911012,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0911013,,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,
0912990,6,,20,1,,2,,5,,10,13,,,,,,,,2,,,,4,,,,,,,,0
0912991,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0912992,4,2,,,,,,0,1,2,,1,,,,1,,,,,,,,,,,,,,,
0912993,,,,,,,,4,,2,,,0,2,,,,,2,,,,,0,,4,,,,,
0912994,,3,,,,,,1,1,1,2,,1,,,1,,,2,,,,,,,,,,,,
0912996,11,,,1,4,,,,,,,1,,,,,,,,5,,1,,,,,,,,,
0912997,2,,,2,1,,,,2,,,,,1,,,,2,1,,2,,,,1,1,,,,,
0912998,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0,,
0912999,5,32,36,66,12,3,20,19,9,12,8,9,1,8,4,6,2,9,5,8,6,3,30,14,3,2,4,4,8,9,1
0913000,5,21,24,40,3,23,4,21,9,4,8,6,,3,76,15,19,3,1,6,,5,4,1,2,,3,1,12,1,2
0913001,5,10,14,6,,1,2,2,,,10,13,,2,,,,,,9,6,4,3,,1,5,1,2,,,
0913002,2,,10,2,,37,1,1,8,4,,3,4,4,1,1,,,6,4,2,3,3,2,4,,,,1,,
0913004,5,6,4,5,2,14,,1,5,,5,9,1,4,5,5,,,1,3,2,2,2,,2,,,,1,1,
0913006,1,4,1,2,,,2,,,4,2,3,,,,,,2,1,1,,,,,,,,,,,
0913011,,,,,,1,,1,,,1,,,,,0,,,,,,,,2,,2,,,,,
0913013,1,,,1,,1,,,,,,,,,,4,2,,1,,1,,,,,1,,,,,
0913014,,,,,,,1,1,,,,5,,2,,,,1,,,,,1,,,,,,,,
0913015,,,,3,4,4,1,3,2,3,,,,1,2,6,1,,,,1,,1,,2,1,1,1,,,
0913019,1,1,,,,,,1,,,,,,2,,1,,,,,,,,,,,,,,,
0913020,66,,,,,46,56,48,,,,38,62,,10,17,73,2,,,2,24,3,38,24,8,,9,14,16,11
0913026,,2,,1,,,,,4,,,3,1,,,7,1,2,,,2,2,4,1,,2,,3,4,6,
0913030,,,5,6,,,,,1,,,,,,3,2,0,2,1,,,,1,1,,,,,,,
0913046,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,1,
0913048,3,5,6,16,4,4,,,4,2,4,,4,6,2,4,2,,,6,,6,6,4,2,,,3,,7,6
0913049,13,16,17,30,4,8,2,20,38,19,16,26,14,10,14,1,2,10,15,8,6,24,2,20,,,3,,,,
0913050,52,18,2,2,8,57,68,42,2,6,,9,35,19,11,8,14,8,14,2,7,1,8,18,26,13,67,14,9,11,14
0913051,,3,,8,,,11,6,1,2,10,20,1,,7,2,,1,,,,1,,,1,,,,,,8
0914000,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,
0914005,51,85,76,55,67,8,49,8,28,27,51,25,142,28,2,,,,1,,,,,2,,,,,,,
0914022,1,4,2,1,,1,2,4,,0,1,,3,3,,12,2,5,2,,1,,1,12,,2,12,,15,,10
0914024,6,3,6,2,9,1,6,,8,1,10,4,2,6,2,12,3,2,1,,1,3,3,5,4,3,2,1,2,,5
0914058,54,80,44,53,74,289,1,1,46,42,65,64,118,65,61,145,183,53,94,66,,183,18,129,182,79,70,255,17,67,1
0914060,166,342,350,123,388,228,244,251,211,153,,9,2,,296,204,400,,,,30,154,10,8,112,157,126,424,278,200,36
0914062,48,5,39,11,41,31,7,21,4,5,26,11,37,,,,,,,1,1,2,,,,,,,,,
0914068,131,70,22,28,32,60,2,10,61,2,61,0,41,61,63,20,51,13,1,2,,,,49,2,1,7,30,,,1
0914069,64,120,221,116,176,82,67,120,90,156,11,120,26,62,,291,282,2,3,6,100,,20,155,301,57,,123,50,,65
0914070,134,83,301,48,231,88,229,36,203,23,130,104,54,280,,102,325,1,100,18,55,22,34,237,20,153,20,32,60,2,166
0914071,169,352,227,188,319,174,242,101,269,156,19,215,186,119,30,328,405,44,2,6,61,50,55,220,152,228,57,132,66,6,
0914072,1,142,134,218,184,132,65,54,40,18,,1,2,,,,,,,,,,,140,,13,,,40,23,24
0914073,95,153,206,73,12,1,6,3,48,77,63,61,46,76,25,129,,10,,,,30,23,55,3,49,,,12,20,36
0914085,,,,,,2,,1,2,1,,2,2,6,1,1,0,,,,,,,1,,,,,,,
0914086,,,,,,2,,1,2,1,,2,2,6,,1,0,,,,,,,2,,,,,,,
0914087,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
0914096,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
0915000,64,45,38,51,49,32,25,22,31,47,10,50,7,59,24,7,11,30,4,6,15,4,9,6,1,51,,,8,4,6
0915001,77,207,188,520,1,27,59,387,2,1,2,73,122,63,17,37,93,19,31,132,13,5,328,374,8,3,,58,65,47,38
0915002,69,47,11,15,144,7,7,49,34,,9,9,21,20,80,62,44,41,64,30,6,4,47,52,81,66,1,4,17,12,14
0915003,126,33,79,105,77,110,54,21,158,47,36,19,42,29,81,184,15,6,38,39,40,12,5,8,1,91,40,,16,191,65
0915010,130,132,56,101,,33,25,64,45,92,127,44,3,6,34,63,99,1,9,15,5,32,24,7,14,7,23,160,8,3,10
0915016,8,16,21,5,37,6,4,3,24,50,16,,,,,,,,,,,,,1,,,,,,,
0915500,,,,2,,1,1,2,1,,,,1,1,,,,,,,,,,,,,,,,,
0915502,,,,,,,2,,,,1,1,,,1,,,,,,,,,,,,,,,,
0915510,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0915511,1,,,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,
0915512,,,,1,3,,,,,,,,,,,,,,,,,,,1,,,,,,,
0915513,,,,,,,,2,,1,,,,,,,1,,,,,,,1,,,,,,,
0930500,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0930502,10,,,,,,,,3,,2,7,,36,,3,6,1,10,,14,,8,14,,20,,,15,,
0930789,10,86,5,32,239,119,68,36,48,92,38,15,133,70,103,134,3,57,89,63,60,2,19,3,3,66,,7,16,,
0930790,2,,24,17,306,101,1,50,6,21,4,,42,24,,,,,,,,,,,,,,,,,
0930800,4,,15,22,5,20,12,24,,,,,,,,,,,,3,,,,,,,6,,,,
0930802,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0930804,,,,,106,,50,,,,,,,,,,,1,,,,,,,,,,,,,
0930820,15,6,10,,68,5,14,,,3,14,,,2,,,4,,2,10,,,6,2,,,,,,,
0930821,,,,4,,7,,,6,3,10,20,,,,,,,,1,,2,,,1,,,,1,,
0930825,14,,51,91,76,107,33,46,46,128,27,294,38,65,126,151,42,44,8,54,,8,,1,,,,,,,
0930828,111,2,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
0930830,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0930834,49,33,,23,51,13,23,,,,,2,8,,,,,3,2,,,,,,,,,,,,
0930835,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0930836,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0930841,15,,,1,6,,3,10,2,8,,10,7,2,77,87,,1,,70,3,6,,6,10,19,,8,1,,
0930845,,10,10,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,
0931000,5,15,,2,6,25,61,3,45,2,33,33,28,10,44,26,,,1,,2,,39,10,21,34,,2,1,6,1
0931001,66,3,10,4,77,7,41,94,16,74,39,35,45,155,140,22,,5,,,,,,4,4,9,,8,1,,
0931200,,,,,,10,,75,1,24,,4,49,8,31,4,,3,23,,,15,,,2,,2,,2,1,
0931201,,2,18,44,,41,45,61,10,55,63,201,23,27,38,23,4,1,3,15,5,5,,10,,,7,4,1,,
0931203,11,,,,8,8,9,14,3,17,,5,68,69,17,18,,17,22,,4,2,4,49,22,,,,,,10
0931205,,4,24,,15,52,,16,,,3,38,,1,54,2,,17,30,38,2,,8,1,2,,,2,,,
0931206,1,1,,,9,5,,10,7,,,5,,50,50,,,14,5,50,8,,1,18,36,22,10,,3,,61
0931207,4,3,63,1,,2,,,,35,67,33,14,11,76,229,4,8,12,44,31,8,24,70,13,,26,,,1,12
0931220,,,,,60,,,14,6,,62,21,17,22,4,12,4,,1,14,10,,1,,6,,,6,,,
0931221,,1,20,,,43,22,6,4,41,82,2,15,9,78,49,,58,15,9,,,,2,,,4,6,,1,
0931225,,,,3,4,31,21,6,2,3,67,411,13,,1,7,,1,,,,,,35,,,,,1,,36
0931226,19,,3,1,20,64,23,3,3,,22,61,21,91,8,16,1,30,10,2,25,15,83,13,5,1,5,2,22,12,5
0931228,,,8,25,30,4,23,3,9,,4,3,16,30,20,20,1,,1,13,,,4,,30,,,29,,,
0931229,6,,,2,39,22,,10,21,,85,85,92,161,76,60,7,1,2,10,48,2,2,10,,1,,,4,,
0931233,20,110,20,23,37,25,6,24,,,,1,,,,,,,,,,,,,,,,,,,
0931235,100,2,110,202,3,3,,2,1,51,250,,6,,4,102,2,1,,3,2,4,,2,4,,,,,,
0931236,17,,50,170,,,20,24,,,,20,,,9,,,,,,,,,,36,1,9,7,,,
0931239,,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,
0931240,340,262,,3,,60,,,,,,,,,,,,,,,,,,,,,,,,,
0931241,32,,12,8,200,60,14,51,62,37,117,350,402,4,,,,1,,,,,,,,,,,,,
0931244,9,,19,,,,3,3,,12,,,,,,36,,,,1,,,,,,,,,,,
0931250,39,6,,7,16,64,24,21,22,28,38,11,200,80,73,50,2,3,24,21,41,9,5,58,67,5,64,19,7,2,2
0931254,2,4,63,4,12,54,17,5,31,36,36,36,105,11,63,18,30,17,2,4,32,10,4,45,51,7,34,75,1,4,
0931260,12,,,,1,29,31,19,38,40,23,31,15,118,5,10,18,2,10,9,2,4,1,7,,,,,,,
0931261,6,,26,2,1,53,21,7,,18,18,17,144,10,1,,,3,,,,,,1,,,,,,,
0931500,,,,10,70,39,12,22,7,2,2,,,,,,,,,,,,,1,,,,1,,,
0931502,1,,,5,3,,2,6,6,5,,4,,,,6,,1,,,,,,4,,,,,,,
0931504,,,,,10,1,1,22,12,10,1,16,22,,44,77,9,8,2,7,,2,31,2,32,48,,16,,,
0931506,,13,,,,37,65,15,4,8,2,,2,40,8,5,11,4,2,9,16,17,,1,10,,8,6,1,,4
0931508,13,5,3,1,3,22,49,213,,,,,,,,,,,,,,,,10,,,,,,,
0931510,,5,,,9,2,,10,11,36,21,9,13,11,5,35,23,,4,,76,,20,18,2,12,,,6,5,6
0931515,4,,35,4,30,,2,,22,1,,,,,,,,,,13,,,,,,,,,,,
0931517,,2,49,12,2,,1,3,,,,,,,,,,1,,,,,,,,,,,,,
0931520,1,2,4,4,15,2,8,97,4,3,14,31,23,,28,42,23,3,5,3,22,11,9,5,,16,,,,,
0931524,45,,4,4,14,,,6,3,,,,,,,,,,,1,,,,,,,,,,,
0931526,6,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0931540,,,1,,,2,2,,13,,,12,,13,15,,5,10,,2,,6,3,,27,,1,4,,,
0931541,10,17,10,,6,,,1,,,,,,21,,,,15,,,,,,,,1,,,,30,
0931545,10,,12,3,,1,38,44,21,27,63,64,2,,,,,6,,2,,,,,,,,,,,1
0931546,1,,,,26,14,1,87,50,,39,275,70,27,3,30,15,5,4,22,2,11,1,4,8,38,14,8,,3,
0931550,14,2,6,44,86,46,,7,3,,25,18,7,,4,4,,,,1,,,,,,19,8,9,,,8
0931551,21,12,3,27,98,20,32,35,68,73,76,26,48,11,42,2,,9,20,1,10,,,4,18,8,,6,,,
0931560,,4,,32,,4,24,18,,47,2,3,1,13,19,100,19,5,,5,3,2,5,12,32,13,,,7,,
0931561,42,60,27,11,,15,2,11,,,,,,2,18,,,,,1,,,,,,,,4,,,
0931562,1,,10,112,,,,,,,,,,,,,,,,,,,,3,,,,,,,
0931571,2,,,9,4,1,,18,13,10,5,5,4,8,74,45,,20,,,1,33,3,9,6,14,,,,,
0931575,,,,,2,53,12,2,10,25,62,16,6,98,19,8,4,1,22,12,,5,,3,,7,6,11,12,5,
0931576,,,,6,2,6,9,,3,13,,10,3,,2,4,38,33,,14,10,,6,8,,,,,,,
0931580,4,1,12,25,18,6,8,,6,,,,,,,,,,,,,,,,,,,,,,
0931581,,,,10,12,3,27,60,9,,,141,37,10,34,1,,1,,,,,,,,1,,5,,,4
0931585,3,1,,,5,3,,6,1,5,4,203,7,11,136,4,4,1,,6,4,14,106,,1,,,1,,,
0931586,5,30,28,3,1,,2,34,3,2,,3,,,,4,,1,,,,,,,,,,,,,
0931590,,12,,,4,,,49,20,,100,,24,62,114,200,130,1,,,2,2,,2,,,,,,,
0931591,,1,,,,18,77,77,11,1,119,71,24,,6,13,2,12,26,6,,5,4,2,7,1,1,,,2,
0931595,,17,,3,2,10,23,,,13,,84,,6,,10,15,2,12,5,2,2,2,14,16,10,1,,4,2,2
0931596,,,,,,32,4,12,,36,20,29,4,24,6,79,4,4,,,29,,,3,,,4,,,,
0931600,4,4,2,,,,4,97,,,2,4,7,1,,,3,1,,6,,,8,,1,,2,2,,,2
0931601,2,,,2,2,1,18,21,8,25,17,4,18,6,6,29,,1,,1,20,2,4,3,2,9,,,,,
0931605,,,,,,,,13,5,89,1,,,16,9,100,,1,,,,16,,3,4,14,,,,,
0931606,,,,,,24,,66,7,,,,,4,16,,,,70,18,63,1,2,4,,4,,1,,1,
0931610,2,4,2,,350,,,,,,,,,,,2,,,,,,,,,,,,,,,
0931620,2,,,49,3,,2,92,,,4,16,1,2,11,22,1,,5,2,,1,5,8,1,,,1,1,3,
0932000,,2,1,9,,2,,,,,,,,,,,,,,1,,,,,,,,,,,
0932001,41,4,,6,,,2,111,4,8,35,,10,2,1,,3,5,,4,5,,,2,6,,,4,,,
0932003,117,,,1,,,3,,,,1,0,,,,,,1,12,,,,,1,,,,,,,
0932004,,,24,2,2,,1,1,,16,,,,,,5,,,,1,,,,,,,,,,,
0932051,9,8,,,42,,4,19,,,,,,,,,,,,,,,,,,,,,,,
0932052,,2,2,68,59,12,2,1,,4,4,,2,3,,,,,,1,,,,,,,,,,,
0932082,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0932085,,,,,,1,,2,,,1,,,,50,29,4,14,,,,,,,,1,,,2,,3
0932090,,,,6,,,32,1,12,16,,5,2,5,2,43,2,6,9,9,,,2,1,3,,,,1,,
0932095,2,20,5,1,14,20,29,2,8,14,28,36,1,24,14,4,,3,30,4,6,,5,27,2,,,,1,,
0932115,5,,12,8,,22,4,3,,,,1,4,,,,,,,1,,,2,5,,,,,,,
0932120,4,2,1,,10,14,6,86,9,7,12,26,11,6,20,11,,32,11,7,2,12,6,117,6,4,19,10,8,19,9
0932125,14,,1,10,,,18,,,,,9,6,6,,,,,,1,,,,,,,,,,,
0932130,13,6,22,,6,,,1,,,,,,24,19,,,,,,,,,,,,,,,,
0932140,9,,,2,,,,,,,,,,,,,,5,,,,,,,,,,,,,
0934000,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0934005,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
0934010,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
0934015,1,6,1,8,1,4,,,10,2,5,11,,1,,,,,1,,,,1,,1,7,,,25,32,
0934020,6,,,,1,3,,,,1,14,1,9,21,,,1,,1,,,,4,2,,,4,,4,4,
0935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,
0935010,,,,,"1,000",200,650,,,,,,,100,,,,,,,,,,550,200,,,,,,
0935015,,,,,"8,201","6,203","2,600","1,300",300,,,"1,397","1,000","1,000","2,500","9,500","1,000",899,,,,,,200,,,,750,,,
0935025,,,100,,"3,000","1,700","2,600","9,900",900,200,,,,150,"1,200","1,200",,100,400,,200,200,,,300,,,"2,800",,900,
0935035,200,,,"1,486","7,003","4,001","2,200",500,100,,"1,000",,,100,700,200,,,,,,,,,,,,,,,
0935040,"9,000","5,020","5,000","8,480","6,000","4,300","7,500","11,000",,,,,,,,,,"3,420",100,,,,,,,,,,,,
0935045,,,100,"2,984",,200,500,,"1,000",,,,,200,100,"1,000",100,"5,716",,,,,,,,,,,,,
0935050,250,,,88,,100,,,,,,,200,,,,,,,,,,,,,,,,,,
0935055,,,,,"1,600","3,200","2,300","3,700","1,300",100,,104,,100,"1,300","1,100","6,200","10,000","19,900",798,,,,,,,,,,,
0935065,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0935070,"8,000","3,000","2,000","5,900","3,000","3,100","3,000","8,100","4,000",,,,700,,,,,,,,,,,,,,,,,,
0935075,400,400,100,"1,430","4,102","3,100","6,040","8,028","2,500","3,200","4,000","5,751","1,000","2,000","7,000","2,700","3,000",,,,,,,,,,,700,,,
0935080,"1,100","5,000",500,,"1,900","2,600","5,820","5,230",,,200,100,"6,000",100,"13,900","1,700","10,500",139,,,400,,,"2,000",,,,,,,
0935085,,,,,"3,800","2,101",100,,,,900,,,,"1,000",,,,,,,,,,,,,,,,
0935095,200,10,100,,200,200,200,24,,,,,,,,,,,,,,,,944,100,,,,,,
0935100,100,"1,000",,428,,"1,000",700,300,,25,,,,200,,,,,,,,,,,,,,,,,
0960300,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
0960301,,,,,,1,,,,,,,15,,,,,,,,,,,,,,,,,,
0960303,,,,,,,,1,,,,,141,,,,,,,,,,,,,,,,,,
0960304,,,,,,,,17,8,11,,,143,,,,,,,,,,,,,,,,,,
0960385,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
0960386,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
0990450,,,,,,,,,3,,,736,,,,,,1,4,9,8,9,5,,,,,,,,
0991800,,,,,,145,,,,,,15,,,,,,,8,13,26,9,1,3,,,,,,,
0991805,,,,,,,,,,,,238,,,,,,3,22,15,13,6,,1,,,,,,,
0991810,,,,,,,,,,,,,,,,,,4,56,,,,,,,,,,,,
0991815,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
0991850,,,,,,,,,,,,,,,,,,2,3,,1,3,15,,8,8,5,14,1,2,4
0991855,,,,,,,,,,,,,,,,,,,16,9,2,31,1,1,,,,,,,
0991860,,,,,,,,,,,,,,,,,,1,5,3,3,6,14,22,2,,2,1,,,
0991870,,,,,,,,,,,,,,,,,,,4,1,,5,2,2,3,1,5,4,4,6,8
0991880,,,,,,,,,,,,,,,,,,,,1,,6,13,34,1,2,,,1,1,
0991885,,,,,,,,,,,,,,,,,,,,1,3,69,32,5,5,1,,,,,
0991890,,,,,,,,,,,,,,,,,,,1,5,,,50,,2,1,,,,,
0991900,,,,,,,,,,,,,,,,,,,,8,9,15,4,23,1,,,,,,
0991905,,,,,,,,,,,,,,,,,,,9,8,1,42,,,,,,,,,
0991910,,,,,,,,,,,,,,,,,,,10,18,1,23,7,1,,,,,,,
0991915,,,,,,,,,,,,,,,,,,5,4,10,2,39,,,,,,,,,
0994950,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,
0994960,,,,,,3,,,,,,24,,,,,,,,,,,,,,,,,,,
0995020,,,,,,,,,,,,"1,195",,,,,,,,,,,,,,,,,,,
0995100,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
1050072,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1050084,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,
1170299,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190076,,,,3,,,,4,5,,,,,,,,,,,,,,,,,,,,,,
1360190,51,82,,1,1,1,2,37,5,4,15,7,,56,57,138,20,333,18,19,4,6,6,2,2,,2,,8,,2
1360220,356,"1,370","1,619",255,"1,522","2,154",566,"1,001","1,327","1,111","1,366","1,236",572,2,"1,222",865,793,96,25,2,228,206,330,152,12,90,213,56,143,163,137
1360226,"1,348",834,807,"1,001","1,489","1,507",380,,1,"1,256","1,522","1,219",2,,"1,004",,,"1,981",22,1,,124,"1,091",770,"1,770",622,509,185,52,12,
1360235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4
1360320,6,,,5,,2,1,6,23,1,4,11,6,6,19,,,,,,,,,,,,,,,,
1360700,1,30,26,11,28,14,47,11,2,60,,,,,,,,,,,,,,,,,,,,,
1360710,17,11,33,9,19,16,22,3,2,52,,,,,,,,,2,,,,,,,,,,,,
1360740,137,192,78,108,158,116,144,,,109,242,51,,,177,164,39,55,157,80,84,65,78,155,108,82,30,26,32,32,9
1360743,164,95,109,2,71,75,155,48,46,83,3,2,43,16,59,47,70,30,,18,64,32,16,19,6,61,26,20,52,3,4
1360900,,,1,,,,11,,20,2,,6,,1,,17,,1,,,,,,3,,,2,1,1,,
1490150,43,2,52,25,23,9,29,23,,,24,23,,2,,7,6,39,28,15,4,6,10,28,2,4,35,11,36,2,20
1490151,14,9,36,43,0,16,35,19,4,7,4,20,32,5,2,13,17,46,,32,11,14,,30,17,10,27,6,11,14,31
1490152,38,11,20,47,50,26,31,,,1,18,,35,6,4,9,45,42,42,19,32,14,11,58,16,38,13,7,30,45,2
1490153,20,17,31,27,0,41,14,6,4,,6,16,16,23,4,29,15,11,12,13,20,10,6,36,18,11,12,9,23,31,3
1500230,,,,,,,,,,,,,,,,,,,,,42,38,5,11,10,2,1,,36,28,26
1500232,,,,,,,,,,,,,,,,,,,,,22,18,,2,5,5,1,1,40,32,30
1500238,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,4
1500240,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,2,2
