Cantidad,Importe
187,6870.09
12,6862.56
8,6857.14
12,6857.14
221,6855.51
39,6855.27
114,6848.91
2,6848.21
617,6846.11
145,6844.92
223,6843.26
671,6842.69
286,6842.6
1738,6842.39
203,6841.12
49,6838.63
392,6833.72
140,6833.16
192,6821.74
313,6819.27
171,6816.35
106,6810.25
28,6803.72
1442,6801.78
103,6800.77
16,6789.21
3006,6785.51
12,6783.69
147,6778.05
266,6777.34
8,6776.79
137,6772.97
44,6772.75
639,6769.57
31,6768.71
15,6764.53
30,6763.94
2800,6759.97
581,6759.22
18,6752.7
23,6751.34
6,6750.01
63,6742.27
577,6740.14
14537,6738.35
35,6736.48
41,6734.47
165,6733.45
445,6731.28
337,6727.8
28,6715.58
120,6713.41
143,6713.2
1983,6711.55
90,6710.78
223,6703.79
2351,6702.77
43,6701.14
685,6700.56
10,6697.71
4,6697.1
54,6685.65
158,6684.32
10,6682.02
26,6678.93
9,6678.87
78,6674.26
219,6653.74
5,6647.33
1726,6641.72
24,6637.59
7,6630.8
6,6623.87
247,6621.29
284,6620.56
20,6616.75
39,6616.06
1059,6610.65
5602,6605.49
29,6601.55
486,6598.41
60750,6596.9
183,6595.92
3654,6595.52
155,6594.35
346,6592.53
23,6591.46
291,6589.37
179,6587.8
821,6586.26
47,6585.98
100,6579.64
33,6577.53
68,6562.49
37,6560.39
14,6558.91
638,6550.17
2798,6547.44
2,6544.65
517,6531
7926,6527.61
536,6526.82
38,6524.01
141,6519.02
110,6515.84
589,6513.7
132,6512.23
32,6504.9
46,6503.07
13,6501.33
103,6500.64
691,6497.37
33,6492.56
27,6490.68
2155,6489.15
576,6485.35
65,6484.59
201,6484.41
73,6483.8
19,6477.78
2461,6477.46
254,6472.68
193,6472.42
29,6469.37
1853,6469.26
2536,6466.64
41,6461.75
236,6457.13
11,6456.21
614,6455.59
1189,6451.96
132,6448.64
410,6446.09
31,6436.68
681,6435.24
1393,6434.12
25,6431.35
7,6429.46
156,6424.93
193,6424.81
1561,6423.5
28,6423.17
234,6422.06
230,6418.78
21,6414.97
539,6412.7
29,6410.28
1337,6408.23
106,6401.75
1022,6397.35
115,6394.68
1219,6393.8
273,6393.15
84,6392.11
26,6391.84
49,6390.59
5,6382.51
180,6381.69
30,6378.71
147,6378.64
3,6378.21
548,6377.83
102,6374.24
59,6372.65
290,6370.7
91,6369.02
13,6359.44
73,6356.9
186,6354.81
14969,6353.24
43,6345.57
26,6343.76
828,6330.07
30,6328.06
334,6326.65
36,6326.41
454,6325.8
116,6318.1
3221,6317.08
169,6315.82
53,6312.21
1036,6307.39
18,6289.61
529,6288.81
157,6285.97
215,6281.3
20,6274.71
38,6270.97
2324,6269.66
213,6267.14
3,6266.76
138,6262.69
401,6257.31
161,6254.63
88,6252.93
3279,6251.71
111,6246.83
425,6245.67
2,6244.65
14,6234.39
74,6225.27
47,6225.01
184,6221.55
457,6221.25
2600,6221.24
100,6214.29
204,6214.28
298,6211.67
51,6210.3
230,6207.4
103,6205.85
44,6205.31
1933,6199.25
65,6198.4
412,6197.46
194,6195.15
212,6187.27
182,6182.38
20,6178.56
402,6175.02
405,6170.74
51,6163.35
185,6161.1
12,6158.78
9,6158.38
83,6155.84
135,6155.69
22,6153.78
1302,6150.34
86,6147.88
89,6145.78
1930,6145.55
138,6142.19
19,6137.68
1350,6134.23
6,6133.93
68,6130.26
906,6129.46
280,6128.18
112,6127.55
196,6126.2
15,6122.47
265,6119.36
11,6114.85
27231,6114.29
75,6107.77
124,6104.51
36,6104.47
295,6102.15
368,6099.89
72,6095.2
95,6094.68
4,6094.19
130,6093.98
30,6093.52
117,6089.7
105,6084.34
196,6083.55
10,6075.01
72,6070.15
63,6069.53
1286,6067.24
531,6066.55
1472,6065.25
135,6065.1
20,6064.74
12,6063.84
126,6060.47
5,6057.45
3,6055.5
68,6055.32
307,6051.6
18,6049.34
3241,6047.13
3,6042.86
246,6041.97
32,6037.27
141,6036.13
22,6034.6
190,6032.55
8,6026.78
17,6022.74
125,6022.5
119,6021.75
22,6020.27
29,6013.09
182,6012.24
747,6009.49
204,6009
1775,6002.01
348,6000.27
13,5998.49
178,5982.24
391,5980.55
8,5975.88
28,5971.41
9,5966.96
191,5963.87
14,5962.49
68,5961.05
3,5959.83
157,5952.88
4,5951.34
53,5950
403,5947.16
185,5942.7
71,5940.61
706,5937.01
50,5934.4
726,5928.53
14,5925.11
407,5924.74
5,5924.35
39,5923.38
10,5922.32
107,5919.83
53,5917.26
2307,5910.89
35,5908.23
395,5905
47,5904.49
139,5902.82
280,5901.83
225,5894.11
41,5891.47
14,5884.91
26,5884.83
43,5883.8
24,5875.89
120,5875.43
2249,5872.81
96,5871.21
114,5870.71
227,5869.43
60,5866.56
184,5866.18
311,5865.65
56,5864.42
139,5863.4
490,5860.99
40,5853.71
21792,5852.91
72,5852.14
170,5852.03
10,5851.63
86,5849.47
143,5848.59
29,5842.44
57,5840.89
58,5840.57
72,5834.18
314,5833.13
100,5831.35
100,5826.96
61,5826.28
27516,5826.16
47,5816.72
44,5814.9
24,5813.04
9,5808.05
3879,5804.71
1,5803.57
25,5801.56
6,5792.51
209,5791.51
45,5787.54
1,5785.71
40,5782.98
6,5782.62
315,5781.97
9,5781.65
1293,5780.24
30,5777.41
1893,5774.17
222,5768.07
20,5762.72
42,5761.61
31,5760.18
1,5758.93
46,5757.51
13,5754.29
447,5749.22
42,5746.94
40,5746.06
187,5743.45
1670,5742.88
8,5738.98
198,5734.85
22,5731.03
37,5727
193,5724.7
17,5722.47
34,5722.25
73,5720.39
2532,5718.58
288,5716.34
158,5710.16
12,5709.89
143,5707.13
322,5699.45
42,5696.8
884,5695.06
323,5694.5
38,5693.36
233,5690.14
6,5689.15
77,5688.76
26,5683.23
59,5674.9
26,5673.52
334,5669.26
266,5667.51
168,5665.19
150,5662.56
765,5660.82
1135,5657.26
440,5655.73
109,5641.29
93,5640.51
2144,5631.67
31,5631.42
206,5629.31
197,5629.12
576,5626.27
9,5625.32
218,5625.28
339,5621.99
1242,5618.29
12,5617.18
43,5616.65
115,5611.56
419,5605.3
429,5605.24
5,5605.08
104,5603.41
176,5603.13
53,5601.79
10,5598.21
572,5594.06
17,5593.97
57189,5587.27
44,5587
185,5586.93
530,5586.57
196,5585.92
167,5584.13
110,5571.3
131,5567.84
316,5567.33
1299,5567.06
51,5566.34
2,5562.5
215,5561.36
67,5556.04
38,5548.33
37,5548.3
18,5546.24
227,5544.91
1,5535.72
8,5532.16
296,5530.94
66,5530.02
145,5525.19
44,5520.25
500,5517.52
103,5510.17
15,5510.1
59,5509.55
69,5509.38
35,5502.74
27,5500.03
41,5499.08
39,5498.52
102,5496.92
13,5483.4
30,5479.36
69,5473.28
41,5463.49
412,5462.79
361,5459.27
78,5455.04
10,5454.73
4,5453.58
1,5446.44
303,5446.12
186,5444.33
120,5443.38
21,5442.46
21,5441.13
235,5426.52
5,5423.56
5,5422.14
258,5421.13
868,5415.38
410,5413.56
29,5410.91
7,5410.86
41,5409.84
1215,5406.7
10,5401.79
14,5399.34
47,5399.22
55,5396.91
55,5396.44
507,5396.12
459,5395.34
45,5395.22
28,5394.35
9,5387.82
36,5386.22
55451,5385.14
55,5381.29
67,5378.96
107,5377.28
4,5375.21
12,5369.62
12,5369.48
615,5368.57
161,5359.59
176,5357
27,5355.75
33,5353.74
402,5351.26
8,5345.45
2032,5345.09
303,5343.78
5,5340.4
831,5335.52
104,5331.99
101,5330.96
610,5329.01
177,5328.1
81,5327.38
1315,5327.18
12,5326.27
20,5322.85
77,5322.79
495,5316.83
38,5315
355,5312.7
56,5308.5
348,5307.21
29,5306.89
34,5303.58
129,5302.98
130,5302.38
56,5298.8
135,5297.96
212,5297.2
180,5295.63
72,5292.45
50,5288.41
30443,5287.52
1,5287.5
28,5282.67
113,5282.6
145,5277.59
327,5276.53
25,5275.71
939,5274.5
2008,5269.82
76,5268.2
169,5268.12
120,5265.38
50,5260.28
98,5260.04
121,5258.57
2401,5256.58
2054,5255.19
30,5254.29
4,5252.16
100,5250
45,5246.52
4,5245.53
211,5243.83
4,5243.31
31,5241.99
1208,5239.34
26,5232.55
84,5231.19
317,5229.36
244,5229.07
396,5228.66
63,5225.08
1842,5224.49
17346,5222.38
133,5221.23
31,5219.76
16,5210.85
15,5210.53
28,5208.88
173,5206.18
5,5199.12
386,5194.71
102,5189.68
24147,5184.22
17,5183.54
93,5180.1
21,5179.41
16,5177.4
859,5177.31
263,5173.5
170,5173.16
111,5172.63
32,5168.6
593,5160.47
119,5156.34
8,5144.07
450,5144.03
123,5143
182,5141.09
252,5140.84
35,5138.43
25,5137.72
348,5137.67
479,5135.56
33,5132.94
2,5131.81
80,5127.15
134,5126.44
726,5125.92
8,5125.18
28,5124.46
61,5123.7
532,5123.04
15,5122.77
854,5122.73
13,5118.97
73,5117.23
43,5116.07
266,5115.23
5,5114.79
17,5112.61
9,5110.71
12997,5110.71
629,5109.78
263,5103.41
28,5102.94
9,5096.7
849,5091.66
25,5089.62
1,5089.27
52,5085.49
408,5078.83
154,5078.46
589,5075.87
23,5072.93
17,5072.78
10,5071.54
492,5071.06
284,5070.1
35,5069.47
329,5067.71
110,5067.12
6,5066.52
366,5060.92
54,5056.62
467,5053.57
37,5051.79
79,5051.12
22,5049.09
157,5049.03
193,5047.96
304,5047.81
19,5041.88
100,5028.39
439,5026.76
254,5026.55
116,5025.9
15,5025.45
321,5023.23
61,5023.06
10,5022.1
25,5020.77
221,5015.81
12,5014.27
90,5007.95
28,5005.06
31,5000.04
4,5000
181,4999.79
21,4999.37
131,4998.42
2412,4997.38
202,4997.33
8,4997.15
260,4996.79
485,4996.6
49,4992.51
122,4987.8
26,4986.8
1106,4986.35
24,4985.71
85,4984.57
4,4982.14
126,4979.51
11,4973.22
39,4971.39
125,4971.12
91,4970.81
33,4968.94
255,4966.07
521,4965.44
125,4963.6
202,4962.95
8,4962.66
482,4962.29
150,4962.06
32,4961.23
34,4958.11
60,4957.08
505,4956.69
13,4956.48
29,4956.47
25,4952.78
76,4952.09
255,4951.98
250,4949.79
25,4949.5
22,4948.55
466,4942.63
40,4941.86
1750,4935.84
259,4934.25
375,4933.53
4,4928.56
36,4927.51
264,4923.98
1433,4923.59
31,4922.4
28,4922.34
21,4922.26
54,4922.14
29,4921.85
22151,4916.1
1487,4911.41
93,4909.41
65,4909.31
29,4907.67
2,4906.7
49,4902.19
492,4901.74
187,4898.1
184,4896.25
70,4896.01
24467,4895.84
9,4893.74
1999,4890.84
496,4889.4
4,4886.38
15,4885.37
14,4883.87
79,4881.9
15,4870.07
163,4869.7
192,4867.1
117,4864.78
375,4860.92
1106,4860.72
112,4858.25
149,4857.79
10,4847.95
286,4847.29
471,4846.6
118,4844.56
38,4840.79
987,4839.88
467,4838.63
21,4837.39
133,4837.15
363,4835.46
129,4829.25
12,4819.22
96,4818.73
47,4818.4
752,4814.37
5,4813.12
11,4811.65
49,4811.24
187,4811.09
218,4801.47
1245,4800.83
1487,4798.55
7,4796.66
26,4788.05
39,4787.15
705,4785.17
32,4784.08
337,4783.57
151,4783.28
552,4783.07
13,4781.69
22,4779.34
112,4776.75
34,4773.33
218,4771.56
54,4769.06
33328,4767.92
18,4766.82
133,4766.16
2,4765.19
255,4763.02
22,4762.95
303,4758.96
106,4756.14
26,4754.81
392,4752.54
40,4750.35
6,4748.31
6538,4746.08
64,4746.04
30,4744.23
15,4743.75
30,4741.88
209,4738.34
191,4737.27
10,4735.72
9,4735.54
12,4733.47
112,4729.96
697,4726.9
113,4726.16
341,4724.62
414,4722.66
1074,4722.33
372,4719.3
79229,4716.53
24,4714.29
7,4710.27
41,4709.83
345,4709.47
26,4709.2
23,4705.41
132,4700.77
36,4699.11
182,4696.28
298,4694.8
423,4694.71
9,4691.51
27,4690.23
4990,4689.13
20,4688.39
135,4686.28
279,4685.44
7,4684.82
61,4683.2
3,4682.82
2,4680.45
5,4678.49
2334,4677.64
35,4676.78
108,4674.59
158,4671.66
29,4669.3
34,4664.12
170,4661.72
370,4661.61
515,4659.13
16,4658.11
7,4657.1
214,4656.37
116,4651.75
35,4651.57
8,4651.3
20,4651.06
48,4650.03
94,4648.56
724,4641.08
1125,4639.06
157,4638.93
395,4633.7
2,4632.81
364,4630.52
27,4628.68
104,4627.05
22,4626.37
21,4625.69
477,4624.86
184,4620.9
25,4616.09
6201,4613.63
129,4606.19
831,4604.01
113,4602.29
80,4601.84
243,4600.51
254,4596.18
6,4595.64
23,4591.99
747,4591.59
80,4589.25
14,4583.91
31,4583.41
420,4583.08
42,4580.91
200,4580.54
6,4580.36
30,4580.36
7,4576.78
68,4573.49
56,4570.13
123,4568.61
827,4567.22
28,4564.58
106,4560.94
13,4559.28
127,4558.58
21,4557.16
185,4554.95
1,4553.57
48,4553.39
187,4549.72
2,4544.64
59,4544.41
20,4540.1
156,4539.75
8,4532.16
4,4531.47
67,4530.44
80,4526.83
79,4525.17
34,4525.04
151,4524.28
10064,4523.78
80,4523.74
3,4521.43
288,4520.57
145,4518.97
1026,4514.21
206,4513.31
1,4511.45
2,4509.82
116,4509.03
1631,4507.97
142,4507.82
311,4506.17
6,4499.96
85,4498.62
78,4493.03
17,4492.86
4,4488.4
109,4485.33
553,4484.42
1740,4482.36
2,4482.13
38,4478.02
2,4477.68
299,4477.61
31,4475.81
185,4473.94
3,4466.44
15,4466.1
31,4463.5
247,4460.37
10,4456.11
11,4447.08
122,4445.34
72,4443.86
80,4443.75
82,4442.69
1993,4441.46
100,4440.87
129,4440.42
45,4439.76
60,4437.98
181,4436.26
118,4434.92
48,4434.89
281,4431.83
70,4428.32
29,4427.55
5,4426.33
27,4423.23
370,4422.3
285,4420.71
99,4418.1
317,4418.08
134,4415.29
35,4412.75
22,4409.98
462,4408.96
772,4408.79
197,4408.56
31285,4407.32
37,4401.87
4298,4400.65
318,4399.57
687,4398.69
6,4396.2
2895,4395.46
79,4386.45
3,4386.16
110,4384.94
23,4384.9
264,4384.09
24,4380.01
882,4377.22
47,4376.1
1,4375
181,4374.82
193,4373.42
116,4372.56
9,4367.87
1414,4365.67
766,4364.87
376,4359.59
17,4359.38
770,4359.28
82,4358.8
747,4357.37
601,4356.73
8,4355.7
216,4355.25
398,4349.37
20,4347.77
20,4346.87
183,4334.51
98,4332.32
567,4331.19
1,4330.36
129,4328.45
131,4326.63
262,4326.23
703,4323.53
88,4322.5
26,4318.94
3,4315.71
116,4312.93
12,4312.5
238,4310.7
43,4304.92
1544,4303.69
100,4299.78
5444,4297.36
31,4296.44
17,4295.95
42,4295.83
14,4294.65
9,4294.41
56,4290.88
4579,4289.2
1373,4288.46
50,4288.4
775,4286.86
72,4277.46
9,4277.23
32,4275.06
515,4273.79
27,4273.08
390,4273.06
48,4267.32
49,4265.79
27,4265.76
10,4265.68
4,4265.36
417,4263.79
54,4263.39
8,4258.39
89,4256.28
172,4254.88
123,4250.07
94,4249.04
450,4246.01
1112,4245.94
128,4244.41
32,4241.9
8,4241.67
11,4239.52
11,4236.86
3,4236.6
20,4235.29
526,4234.86
104,4223.54
45,4218.75
126,4217.59
257,4216.69
27,4215.66
42,4209.08
318,4208.41
1,4208.21
80,4204.8
107,4201.53
321,4196.47
2,4196.43
12,4195.98
12,4190.18
139,4187.66
87,4186.45
173,4185.48
31,4184.66
3,4184.6
3081,4182.91
204,4180.74
95,4180.31
131,4180.29
49,4180.19
883,4180.12
24,4178.62
41,4175.2
250,4173.83
6115,4169.71
17,4169.02
296,4165.53
115,4165.36
9502,4163.93
7,4162.6
7,4158.93
23,4158.39
59,4157.17
22,4155.98
43,4152.85
211,4150.6
293,4150.11
20,4149.95
77,4147.66
321,4143.22
50,4142.72
520,4141.49
144,4141.39
107,4141.21
285,4140.17
6,4138.81
61,4138.15
17,4137
866,4136.81
54,4130.81
85,4129.15
21,4128.76
44,4128.37
3,4125
64,4124.85
46614,4122.72
19,4122.46
104,4119.36
163,4118.34
8,4115.53
27,4111.47
31,4110
76,4108.54
34,4106.25
114,4105.78
35,4105.31
3482,4104.82
85,4102.25
69,4100.86
490,4099.54
1,4098.21
83,4092.21
25,4089.07
230,4088.23
37,4084.32
27,4084.01
56,4081.78
81,4081.26
81,4080.99
324,4079.6
170,4075
33,4074.82
2,4074.1
30,4071.58
598,4069.55
742,4068.89
7,4068.76
223,4063.59
96,4063.16
265,4062.54
23,4061.73
26,4061.25
21,4059.81
205,4056.48
9,4054.97
14,4051.82
271,4047.81
41,4044.92
13,4043.93
258,4042.54
49,4037.56
225,4033.39
40,4032.87
18,4032.38
105,4031.78
284,4030.09
5121,4028.55
34,4026.4
350,4026.22
53,4024.02
47,4021.07
271,4020.28
1,4017.86
10,4017.86
33,4017.56
174,4015.75
31,4013.68
943,4013.07
52,4011.12
6,4010.49
10,4009.15
297,4006
2,4005.36
6,4003.56
254,3997.81
33,3996.92
51,3986.14
258,3984.11
211,3982.29
46,3981.74
525,3980.76
15,3980.13
79,3979.39
8,3977.68
1028,3976.66
154,3975.57
77,3974.85
168,3973.11
109,3972.1
18,3970.17
6,3964.28
23,3963.84
30,3963.15
5222,3961.04
1566,3959.83
91,3959.79
56,3952.16
31744,3951.78
1258,3950.14
93,3949.3
22,3946.37
802,3945.52
167,3944.52
563,3937.34
262,3935.38
176,3932.31
352,3931.27
17,3928.29
82,3927.41
86,3927.31
20,3926.33
121,3923.21
64,3922.29
416,3916.13
6691,3914.67
936,3912.98
3,3911.38
58,3911.19
193,3909.81
6,3909.25
36,3907.9
5,3905.34
3,3901.55
32,3900
302,3897.37
20,3893.33
4,3893.23
15,3892.87
18699,3891.71
1,3889.06
255,3888.72
116,3887.11
42,3882.31
34,3882.3
5,3874.54
115,3872.31
52,3871.66
24,3867.74
126,3866.14
207,3866.13
2207,3865.15
517,3864.29
90,3864.13
600,3862.49
29,3858.46
260,3855.07
27,3853.68
539,3853.25
51,3851.47
10,3848.92
2992,3848.41
96,3845.36
9,3842.12
2,3841.08
59,3841.07
1658,3839.41
267,3837.78
82,3829.46
1131,3827.74
12,3825.52
187,3823.23
143,3822.21
58,3820.84
19,3816.97
1,3816.96
131,3816.69
1172,3816
160,3815.28
949,3811.32
33,3810.8
12,3804.92
535,3802.36
1004,3802.25
47,3801.86
378,3799.75
24,3799.43
55,3799.43
94,3797.96
26,3796.87
157,3796.46
142,3794.02
38,3794.02
45,3789.67
24,3787.6
49,3787.59
210,3785.03
14,3785.01
141,3784.29
11,3781.73
227,3778.78
15,3778.27
833,3778.25
28,3778.13
84,3777.53
7,3774.57
288,3773.7
30,3769.25
5,3768.75
28,3768.64
40,3767.91
4,3767.85
87,3767.69
70,3765.73
30,3763.3
49,3759.55
54,3758.38
201,3758.32
3,3757.77
102,3757.23
22,3754.62
155,3752.28
45,3752.16
395,3750.72
95,3750.49
188,3749.7
128,3748.66
179,3741.04
8,3740.62
49,3739.8
62,3739.05
48,3738.7
48,3735.31
5,3735
284,3733.79
47,3731.21
139,3729.57
44,3729.28
125,3728.83
55,3728.67
66,3728.65
76,3726.72
10,3725.89
2340,3723.82
27,3723.24
6,3723.21
32,3719.37
128,3718.16
23,3716.47
47,3712.1
79,3710.95
3,3709.82
156,3709.14
11,3704.93
73,3702.83
52,3700.76
108,3700.23
273,3699.65
631,3697.37
143,3696.65
102,3696.08
24,3693.75
1325,3693.12
618,3689.7
20,3689.27
40,3686.42
54,3685.62
105,3685.01
104,3680.36
36,3680.36
204,3678.2
1,3677.14
143,3676.59
116,3671.31
5,3668.55
236,3668.11
24,3667.61
87,3665.69
85,3662.73
147,3662.61
92,3660
90,3655.5
306,3654.34
62,3653.64
110,3651.93
170,3651.91
97,3646.03
166,3644.85
26,3642.86
104,3641.26
56,3637.91
237,3635.93
150,3631.14
460,3629.45
22,3627.25
1629,3625.98
8,3624.11
703,3621.85
36200,3620
1333,3617.48
300,3617.33
79,3614.01
357,3612.78
5,3612.5
74,3610.48
19,3607.34
22,3604.72
48,3603.08
3,3602.69
46,3601.8
27,3601.77
326,3601.61
40,3600.83
77,3599.1
152,3598.06
273,3597.6
141,3597.53
190,3594.64
328,3592.22
252,3592.1
43,3591.79
54,3590.56
20,3587.62
7,3578.08
107,3577.46
1,3575.9
18,3575.87
51,3575.5
16,3573.67
2,3571.43
28,3570.63
424,3570.04
2521,3565.98
12,3561.68
26,3561.17
1903,3560.19
6,3559.93
391,3558.85
24,3557.58
20,3556.43
10306,3554.44
42,3551.35
21,3540.35
758,3535.47
4,3532.38
194,3529.79
82,3528.77
74,3528.53
103,3525.38
293,3519.65
2,3519.64
26,3518.54
98,3518.5
72,3517.52
65,3515.83
259,3512.43
206,3508.88
117,3508.39
5,3506.25
30722,3504.79
596,3500.46
98,3499.99
95,3498.92
12,3497.97
80,3494.29
252,3493.78
1934,3490.96
23,3490.78
148,3490.03
42,3489.87
115,3489.72
110,3488.44
18,3487.5
177,3486.92
38,3481.13
16,3481.1
59,3480.83
168,3479.6
34,3476.13
212,3467.38
32,3465.86
11156,3463.67
19,3463.66
162,3458.98
167,3452.08
250,3451.46
210,3449.6
65,3449.57
14,3449.22
27,3448.52
117,3446.14
6,3446.08
84,3445.47
25,3442.78
4,3441.83
34,3441.52
120,3440.28
84,3439.75
3,3437.05
71,3436.4
1715,3435.05
35,3434.38
1039,3433.77
163,3430.93
72,3423.84
158,3423.13
353,3422.77
14016,3422.27
25,3421.57
310,3421.1
212,3419.75
15,3419.73
194,3418.73
39,3416.1
17,3415.14
2329,3412.17
94,3409.48
34,3408.62
177,3406.92
80,3406.05
70,3405.35
148,3402.42
856,3401.3
14,3400.08
140,3396.31
14,3392.84
22,3390.12
400,3386.37
27,3385.7
30,3384.22
131,3379.05
128,3378.28
219,3374.41
13,3372.18
208,3371.83
11,3369.65
6,3368.65
9,3368.28
1094,3366.58
18,3361.29
33,3358.89
85,3358.26
88,3357.81
67,3356.12
20,3354.46
318,3354.39
22,3352.35
394,3350.24
286,3349.9
78,3349.32
21,3346.63
800,3340.55
60,3339.51
110,3338.7
85,3337.78
7,3336.69
291,3336.2
28,3335.94
1,3334.82
148,3332.06
52,3329.2
136,3326.74
180,3326.18
164,3325.95
70,3325.25
15,3321.43
553,3317.94
53,3314.76
3,3313.48
18,3311.51
25,3310.88
1916,3310.71
87,3309.27
284,3309.07
108,3308.43
28,3304.72
18,3299.43
29,3298.73
220,3296.95
3,3295.08
27,3290.49
11221,3286.76
8,3286.61
3,3283.66
31,3283.13
50,3281.7
309,3278.67
1513,3278.09
384,3277.9
107,3277.14
39,3276.85
43,3275.92
96,3273.3
1210,3271.47
157,3265.55
534,3262.79
29,3262.43
147,3260.32
54,3260.02
218,3259.05
38,3258.79
69,3258.39
133,3256.96
129,3255.18
231,3254.4
51702,3248.24
19,3246.94
220,3245.48
7,3245.02
186,3243.84
163,3239.28
77,3237.18
27,3235.53
317,3235.03
6,3232.16
369,3229.72
5,3229.65
68,3226.85
38,3221.8
27415,3221.79
309,3221.14
1951,3220.7
4,3219.91
13,3216.45
169,3215.41
8,3214.29
290,3214.1
25,3214.03
95,3212.72
17,3212.14
143,3210.23
702,3209.73
28,3207.62
14,3204.71
2,3203.73
28,3203.4
303,3203.03
178,3200.5
3,3199.99
61,3196.02
255,3195.84
96,3194.57
1351,3192.16
754,3190.36
1121,3188.16
48,3184.94
731,3184.16
10,3182.65
312,3182.57
22,3182.15
5,3181.24
216,3180.87
150,3178.72
37,3178.35
68,3177.12
58,3176.16
266,3175.5
10,3174.1
4,3171.49
18706,3171.47
62,3171.29
17,3168.53
31,3165.07
4744,3165
11,3163.09
17,3162.32
9,3161.71
26,3160.87
4,3158.35
88,3152.15
413,3152.14
23,3150.75
20,3150.18
10000,3149.3
265,3145.83
496,3143.87
32,3143.09
60,3141.78
409,3139.44
157,3136.57
379,3133.94
13,3133.91
10,3127.92
113,3125.69
125,3124.97
531,3124.63
139,3122.66
74,3118.62
72,3117.02
69,3114.03
37,3113.07
14,3111.61
102,3111.03
47,3110.23
41,3098.3
81,3096.5
31,3096.4
9,3093.75
4,3089.28
173,3089.06
98,3088.74
10,3085.71
383,3084.75
60,3082.66
105,3080.4
798,3080.39
3,3080.37
117,3080.22
138,3079.77
25,3079.73
8,3079.28
5934,3079.11
30,3078.85
22,3074.65
33,3070
623,3066.87
28,3062.24
74,3051.93
63,3051.79
14,3050
252,3046.6
180,3044.99
1456,3044.33
300,3041.83
116,3039.03
22,3036.87
41,3031.21
72,3031.16
112,3030.78
134,3030.08
61,3029.89
4,3028.57
68,3028.44
56,3028.23
222,3028.18
51,3025.33
110,3025.12
70,3025.05
8,3023.12
102,3021.32
122,3020.12
1471,3019.87
94,3018.72
610,3014.63
26,3014.3
8,3012.61
159,3011.98
108,3010.16
19,3005.69
447,3004.93
40800,3001.44
36,3000.07
20,2997.78
377,2996.68
4,2996.65
261,2995.27
118,2994.59
2507,2994.38
11765,2992
32,2989.86
1710,2988.94
12,2986.8
8,2985.91
2,2985.72
67,2983.5
25,2979.64
167,2977.77
1953,2977.09
36,2972.04
96,2968.82
4,2964.29
2,2961.61
138,2961.44
5,2959.55
19,2958.24
22,2958.19
23,2956.86
35,2954.18
150,2952.2
27,2950.08
4,2947.59
18,2947.32
148,2947.29
50,2946.63
1,2946.43
23,2945.54
70,2944.61
4454,2943.98
13,2942.83
15,2935.87
10183,2933.49
23,2932.93
23,2926.47
126,2924.03
479,2923.67
58,2923.62
6,2919.45
12,2918.62
14,2916.63
1241,2916
73,2915.78
19,2913.77
149,2910.36
592,2907.69
23,2907.12
22,2906.26
26,2905.95
26,2904.77
8,2903.56
24,2902.56
7399,2897.56
198,2896.41
7,2895.79
31,2894.65
52,2893.87
2,2892.86
1830,2889.77
17,2888.11
2503,2885.86
4,2883.47
31,2883.03
5,2881.71
23,2881.45
13,2878.58
43,2877.83
120,2875.35
67,2874.19
19,2869.64
21,2866.97
47,2865.29
224,2859.1
2,2857.14
839,2856.18
83,2853.61
7,2852.68
165,2852.18
21,2850.85
19,2848.34
112,2847.66
17,2845.83
36,2845.59
121,2845.3
907,2844.56
5805,2843.89
20,2843.23
15,2842.39
10,2841.08
131,2840.36
316,2838.47
52,2836.99
21,2836.61
45,2835.96
102,2835.58
14,2831.04
4186,2829.17
1,2828.53
100,2827.1
56,2825.64
1600,2824.28
60,2822.65
205,2822.05
32,2821.66
36,2819.01
35,2814.36
547,2813.39
18,2812.5
347,2810.63
6586,2808.57
168,2807.55
148,2807.18
79,2805.41
5,2804.95
62,2803.11
10,2802.37
21,2798.2
23,2796.66
292,2794.88
69,2794.62
62,2794.42
56,2793.11
33,2789.71
27669,2788.82
120,2787.59
149,2786.21
14,2784.37
5,2779.58
495,2777.18
112,2775.57
49,2775.5
19,2773.4
906,2772.61
20,2770.61
36,2770.1
378,2769.48
33,2768.5
15,2764.7
30,2764.56
355,2764.04
9,2763.39
345,2762.88
6,2762.26
163,2760.58
214,2759.67
90,2758.3
22,2756.68
12,2756.27
55,2753.52
12,2752.92
246,2751.6
2002,2749.36
31,2748.26
6,2748.22
91,2747.46
33,2744.49
14,2743.96
36,2743.11
155,2738.59
5,2736.83
1,2736.61
1895,2733.74
18,2731.41
1219,2729.73
216,2727.38
37,2726.29
212,2725.95
36,2725.5
19,2725.16
10,2724.66
14,2724.55
49,2724.2
346,2719.91
36,2718.78
37,2718.69
19,2718.37
11,2718.1
4,2718.04
2739,2716.58
7,2716.52
9,2715.2
443,2714.31
2,2714.29
22,2710.12
127,2709.27
106,2707.89
524,2707.69
181,2705.18
7,2704.83
161,2704.72
103,2704.49
2,2703.75
48,2702.74
188,2701.66
153,2701.38
6,2699.99
80,2699.34
90,2698.71
63,2693.25
27,2691.61
190,2691.37
7388,2688.02
145,2682.7
65,2682.05
11,2681.42
16,2681.32
4963,2681.13
50,2677.28
